subscription_id,client_id,plan,start_date,end_date,amount,currency,status
S0002269,C02269,Enterprise,2023-11-28,,200,USD,active
S0002270,C02270,Standard,2021-11-10,,50,USD,active
S0002271,C02271,Pro,2022-09-15,,100,USD,active
S0002272,C02272,Pro,2021-12-04,,100,USD,active
S0002273,C02273,Enterprise,2021-11-28,,200,USD,active
S0002274,C02274,Pro,2022-10-23,,100,USD,active
S0002275,C02275,Standard,2024-12-23,2026-08-15,50,USD,expired
S0002276,C02276,Pro,2022-04-07,2023-05-02,100,USD,expired
S0002277,C02277,Standard,2022-12-10,2024-09-30,50,USD,expired
S0002278,C02278,Enterprise,2023-11-29,2024-09-24,200,USD,expired
S0002279,C02279,Pro,2022-08-05,,100,USD,active
S0002280,C02280,Enterprise,2021-06-11,,200,USD,active
S0002281,C02281,Pro,2022-05-29,,100,USD,active
S0002282,C02282,Pro,2022-02-07,,100,USD,active
S0002283,C02283,Pro,2024-07-24,,92,USD,active
S0002284,C02284,Standard,2024-02-03,,50,USD,active
S0002285,C02285,Pro,2022-07-17,2023-05-13,100,USD,expired
S0002286,C02286,Enterprise,2021-09-14,,200,USD,active
S0002287,C02287,standard,2024-07-04,,50,USD,active
S0002288,C02288,Standard,2022-09-13,2024-07-04,50,USD,expired
S0002289,C02289,Pro,2024-06-12,,100,USD,active
S0002290,C02290,Enterprise,2023-12-29,2025-12-18,200,USD,expired
S0002291,C02291,Pro,2021-07-11,2022-02-06,100,USD,expired
S0002292,C02292,Standard,2023-10-27,2025-03-20,50,USD,expired
S0002293,C02293,Standard,2024-08-05,,50,USD,active
S0002294,C02294,Pro,2021-12-12,,100,USD,active
S0002295,C02295,Enterprise,2024-04-27,,200,USD,active
S0002296,C02296,Standard,2024-04-04,,50,USD,active
S0002297,C02297,Pro,2021-11-12,,100,USD,active
S0002298,C02298,Enterprise,2021-12-17,,200,USD,active
S0002299,C02299,Enterprise,2024-09-11,,200,USD,active
S0002300,C02300,Pro,2024-07-02,,100,USD,active
S0002301,C02301,standard,2024-05-24,,50,USD,active
S0002302,C02302,Enterprise,2022-11-23,2024-05-16,200,USD,expired
S0002303,C02303,Enterprise,2024-02-29,,200,USD,active
S0002304,C02304,Pro,2021-03-26,2021-12-21,100,USD,expired
S0002305,C02305,Standard,2021-02-28,,50,USD,active
S0002306,C02306,Pro,2021-06-16,,100,USD,active
S0002307,C02307,Pro,2021-04-04,,100,USD,active
S0002308,C02308,Enterprise,2024-08-06,,200,USD,active
S0002309,C02309,Enterprise,2024-03-27,,200,USD,active
S0002310,C02310,Standard,2022-06-27,,50,USD,active
S0002311,C02311,Standard,2024-08-26,2026-02-17,50,USD,expired
S0002312,C02312,Pro,2022-03-08,2022-10-04,100,USD,expired
S0002313,C02313,Pro,2024-03-17,,100,USD,active
S0002314,C02314,Pro,2023-05-04,,100,USD,active
S0002315,C02315,Standard,2024-06-19,,50,USD,active
S0002316,C02316,Standard,2024-08-01,2025-10-25,50,USD,expired
S0002317,C02317,Pro,2021-03-04,,100,USD,active
S0002318,C02318,Enterprise,2023-10-17,,200,USD,active
S0002319,C02319,Enterprise,2024-07-08,,200,USD,active
S0002320,C02320,Pro,2024-01-23,2024-10-19,100,USD,expired
S0002321,C02321,Pro,2022-08-17,2023-05-14,100,USD,expired
S0002322,C02322,Standard,2024-08-07,2025-10-01,50,USD,expired
S0002323,C02323,Enterprise,2022-09-11,,200,USD,active
S0002324,C02324,Standard,2023-09-17,2024-07-13,50,USD,expired
S0002325,C02325,Standard,2022-05-17,2023-09-09,50,USD,expired
S0002326,C02326,Enterprise,2024-11-03,,200,USD,active
S0002327,C02327,Standard,2023-04-12,,50,USD,active
S0002328,C02328,Standard,2022-09-02,,50,USD,active
S0002329,C02329,Enterprise,2023-07-18,,200,USD,active
S0002330,C02330,Pro,2021-05-30,,100,USD,active
S0002331,C02331,Enterprise,2024-11-11,2026-10-02,200,USD,expired
S0002332,C02332,Pro,2021-05-03,2022-12-24,100,USD,expired
S0002333,C02333,Pro,2021-11-20,,100,USD,active
S0002334,C02334,Enterprise,2023-06-20,,200,USD,active
S0002335,C02335,Standard,2023-05-02,,50,USD,active
S0002336,C02336,Pro,2023-09-19,,100,USD,active
S0002337,C02337,Enterprise,2023-08-10,2024-11-02,200,USD,expired
S0002338,C02338,Standard,2022-02-22,,50,USD,active
S0002339,C02339,Enterprise,2022-11-28,,200,USD,active
S0002340,C02340,Standard,2024-05-27,2025-01-22,50,USD,expired
S0002341,C02341,Enterprise,2021-10-22,,200,USD,active
S0002342,C02342,Pro,2022-10-03,,100,USD,active
S0002343,C02343,Pro,2022-10-16,,100,USD,active
S0002344,C02344,Standard,2022-12-09,,50,USD,active
S0002345,C02345,Standard,2023-03-28,,50,USD,active
S0002346,C02346,Standard,2021-09-25,,50,USD,active
S0002347,C02347,Enterprise,2023-01-29,,200,USD,active
S0002348,C02348,Enterprise,2023-11-21,,200,USD,active
S0002349,C02349,Pro,2024-02-25,,100,USD,active
S0002350,C02350,Enterprise,2021-08-06,2023-06-27,200,USD,expired
S0002351,C02351,Enterprise,2022-10-16,,200,USD,active
S0002352,C02352,Pro,2022-05-11,,100,USD,active
S0002353,C02353,Enterprise,2023-08-14,,200,USD,active
S0002354,C02354,Enterprise,2021-09-08,,184,USD,active
S0002355,C02355,Enterprise,2022-07-02,,200,USD,active
S0002356,C02356,Enterprise,2023-07-10,2024-05-05,200,USD,expired
S0002357,C02357,Pro,2022-05-23,2023-08-16,100,USD,expired
S0002358,C02358,Pro,2021-10-16,2022-05-14,100,USD,expired
S0002359,C02359,Pro,2021-07-18,,100,USD,active
S0002360,C02360,Standard,2021-04-14,,50,USD,active
S0002361,C02361,Standard,2022-08-18,,50,USD,active
S0002362,C02362,Enterprise,2023-02-26,2024-06-20,200,USD,expired
S0002363,C02363,Pro,2024-06-14,,100,USD,active
S0002364,C02364,Pro,2023-05-07,2024-04-01,100,USD,expired
S0002365,C02365,Enterprise,2022-05-24,,200,USD,active
S0002366,C02366,Pro,2021-11-24,,100,USD,active
S0002367,C02367,Pro,2022-11-02,2024-02-25,100,USD,expired
S0002368,C02368,Enterprise,2024-03-29,2026-01-18,200,USD,expired
S0002369,C02369,Pro,2022-10-03,2024-04-25,100,USD,expired
S0002370,C02370,Enterprise,2022-01-24,,200,USD,active
S0002371,C02371,Pro,2021-11-23,,100,USD,active
S0002372,C02372,Pro,2023-10-18,,100,USD,active
S0002373,C02373,standard,2023-11-21,,50,USD,active
S0002374,C02374,Standard,2023-08-15,2024-09-08,50,USD,expired
S0002375,C02375,Enterprise,2023-10-19,2024-08-14,200,USD,expired
S0002376,C02376,Pro,2022-09-24,,100,USD,active
S0002377,C02377,Enterprise,2023-10-16,,200,USD,active
S0002378,C02378,Standard,2021-02-17,,50,USD,active
S0002379,C02379,Standard,2021-07-04,2022-08-28,50,USD,expired
S0002380,C02380,Enterprise,2023-03-17,2024-04-10,200,USD,expired
S0002381,C02381,Enterprise,2023-11-02,,200,USD,active
S0002382,C02382,Enterprise,2023-07-26,,200,USD,active
S0002383,C02383,Enterprise,2022-05-09,2023-05-04,200,USD,expired
S0002384,C02384,Pro,2022-03-17,2024-03-06,100,USD,expired
S0002385,C02385,standard,2024-04-09,2026-01-29,50,USD,expired
S0002386,C02386,Pro,2022-12-24,,100,USD,active
S0002387,C02387,Enterprise,2021-04-10,,200,USD,active
S0002388,C02388,Enterprise,2021-04-14,,200,USD,active
S0002389,C02389,Enterprise,2022-07-31,2023-03-28,200,USD,expired
S0002390,C02390,Pro,2023-10-11,,100,USD,active
S0002391,C02391,Pro,2024-05-08,,100,USD,active
S0002392,C02392,Pro,2024-09-01,,100,USD,active
S0002393,C02393,Standard,2024-10-09,,50,USD,active
S0002394,C02394,Enterprise,2023-08-22,,200,USD,active
S0002395,C02395,Standard,2022-08-09,,50,USD,active
S0002396,C02396,Standard,2024-01-05,,50,USD,active
S0002397,C02397,Enterprise,2021-01-17,,184,USD,active
S0002398,C02398,Enterprise,2021-08-09,2022-05-06,200,USD,expired
S0002399,C02399,Standard,2023-06-02,,50,USD,active
S0002400,C02400,Standard,2021-10-02,,50,USD,active
S0002401,C02401,Standard,2022-06-26,,50,USD,active
S0002402,C02402,Standard,2023-01-20,,50,USD,active
S0002403,C02403,Pro,2023-04-06,,100,USD,active
S0002404,C02404,Enterprise,2023-01-20,,200,USD,active
S0002405,C02405,Enterprise,2021-04-03,,200,USD,active
S0002406,C02406,Enterprise,2023-04-01,2025-03-21,200,USD,expired
S0002407,C02407,Standard,2021-04-15,,50,USD,active
S0002408,C02408,Pro,2024-03-13,,100,USD,active
S0002409,C02409,Pro,2024-02-25,,100,USD,active
S0002410,C02410,Enterprise,2022-02-03,,200,USD,active
S0002411,C02411,Enterprise,2023-01-13,,200,USD,active
S0002412,C02412,Enterprise,2024-02-08,2025-04-03,200,USD,expired
S0002413,C02413,Pro,2022-08-15,2023-08-10,100,USD,expired
S0002414,C02414,Standard,2021-05-31,,50,USD,active
S0002415,C02415,Standard,2023-03-03,,50,USD,active
S0002416,C02416,Pro,2023-10-30,2025-06-21,100,USD,expired
S0002417,C02417,Standard,2023-07-12,2025-06-01,50,USD,expired
S0002418,C02418,Standard,2024-02-01,,50,USD,active
S0002419,C02419,Standard,2022-07-27,,50,USD,active
S0002420,C02420,Enterprise,2024-06-30,2025-09-23,200,USD,expired
S0002421,C02421,Pro,2024-10-25,,100,USD,active
S0002422,C02422,Standard,2024-06-05,,50,USD,active
S0002423,C02423,Standard,2021-09-01,,50,USD,active
S0002424,C02424,Standard,2021-09-21,2022-09-16,50,USD,expired
S0002425,C02425,Standard,2021-07-18,,50,USD,active
S0002426,C02426,Standard,2023-03-18,,50,USD,active
S0002427,C02427,Standard,2023-02-04,2024-09-26,50,USD,expired
S0002428,C02428,Pro,2022-11-26,,100,USD,active
S0002429,C02429,Standard,2024-02-17,,50,USD,active
S0002430,C02430,Pro,2023-01-19,,100,USD,active
S0002431,C02431,Standard,2021-10-23,2022-07-20,50,USD,expired
S0002432,C02432,Enterprise,2022-02-12,,200,USD,active
S0002433,C02433,Pro,2024-05-18,,100,USD,active
S0002434,C02434,Pro,2023-11-09,2025-07-01,100,USD,expired
S0002435,C02435,Pro,2023-04-03,,100,USD,active
S0002436,C02436,Enterprise,2023-10-22,2024-12-15,200,USD,expired
S0002437,C02437,Enterprise,2021-03-24,2022-09-15,200,USD,expired
S0002438,C02438,Enterprise,2021-04-03,,200,USD,active
S0002439,C02439,Enterprise,2021-03-21,,200,USD,active
S0002440,C02440,Enterprise,2021-10-08,,200,USD,active
S0002441,C02441,Standard,2022-11-14,,50,USD,active
S0002442,C02442,Enterprise,2023-08-29,2024-05-25,200,USD,expired
S0002443,C02443,Standard,2023-11-30,,50,USD,active
S0002444,C02444,Enterprise,2023-07-25,,200,USD,active
S0002445,C02445,Enterprise,2021-11-02,,200,USD,active
S0002446,C02446,standard,2024-05-26,,50,USD,active
S0002447,C02447,Enterprise,2023-11-22,2025-01-15,200,USD,expired
S0002448,C02448,Standard,2021-10-14,,50,USD,active
S0002449,C02449,Pro,2022-11-03,,100,USD,active
S0002450,C02450,Enterprise,2024-06-09,,200,USD,active
S0002451,C02451,Enterprise,2022-10-15,,200,USD,active
S0002452,C02452,Standard,2021-11-29,,50,USD,active
S0002453,C02453,Enterprise,2023-03-16,2023-12-11,200,USD,expired
S0002454,C02454,Pro,2024-06-16,,100,USD,active
S0002455,C02455,Pro,2022-09-05,,100,USD,active
S0002456,C02456,Enterprise,2024-04-30,,200,USD,active
S0002457,C02457,Standard,2022-11-20,2023-07-18,50,USD,expired
S0002458,C02458,Enterprise,2023-11-05,2024-07-02,200,USD,expired
S0002459,C02459,Pro,2023-11-10,,100,USD,active
S0002460,C02460,Standard,2023-12-27,2025-09-17,50,USD,expired
S0002461,C02461,Enterprise,2023-10-01,,200,USD,active
S0002462,C02462,Standard,2024-12-22,,50,USD,active
S0002463,C02463,Enterprise,2024-02-27,,200,USD,active
S0002464,C02464,Standard,2022-09-06,,50,USD,active
S0002465,C02465,Standard,2023-08-31,2025-01-22,50,USD,expired
S0002466,C02466,Standard,2021-02-04,2022-10-27,50,USD,expired
S0002467,C02467,Standard,2023-01-25,,50,USD,active
S0002468,C02468,Standard,2022-11-10,,50,USD,active
S0002469,C02469,Enterprise,2024-10-11,,200,USD,active
S0002470,C02470,Standard,2021-08-13,,50,USD,active
S0002471,C02471,Pro,2023-05-04,,100,USD,active
S0002472,C02472,Standard,2024-04-10,2024-10-07,50,USD,expired
S0002473,C02473,Pro,2022-09-23,2024-04-15,100,USD,expired
S0002474,C02474,Pro,2024-11-10,,100,USD,active
S0002475,C02475,Pro,2024-07-12,,100,USD,active
S0002476,C02476,Enterprise,2021-02-24,2021-10-22,200,USD,expired
S0002477,C02477,Pro,2024-05-07,,100,USD,active
S0002478,C02478,Pro,2023-08-30,,100,USD,active
S0002479,C02479,Pro,2022-06-28,,100,USD,active
S0002480,C02480,Enterprise,2024-09-04,,200,USD,active
S0002481,C02481,Enterprise,2024-03-30,,200,USD,active
S0002482,C02482,Pro,2024-03-28,,100,USD,active
S0002483,C02483,Standard,2022-04-12,2024-02-01,50,USD,expired
S0002484,C02484,Pro,2021-04-16,,100,USD,active
S0002485,C02485,Enterprise,2024-04-10,2025-04-05,200,USD,expired
S0002486,C02486,Standard,2023-09-11,,50,USD,active
S0002487,C02487,Enterprise,2021-12-16,,200,USD,active
S0002488,C02488,Enterprise,2023-12-10,2025-10-30,200,USD,expired
S0002489,C02489,Enterprise,2024-07-12,,200,USD,active
S0002490,C02490,Enterprise,2024-06-23,2025-04-19,200,USD,expired
S0002491,C02491,Enterprise,2023-02-18,,200,USD,active
S0002492,C02492,Standard,2021-10-30,,50,USD,active
S0002493,C02493,Standard,2024-10-26,,50,USD,active
S0002494,C02494,Standard,2022-05-12,,50,USD,active
S0002495,C02495,Enterprise,2021-03-06,,200,USD,active
S0002496,C02496,Pro,2024-03-18,2025-08-10,100,USD,expired
S0002497,C02497,Enterprise,2024-12-05,2026-02-28,200,USD,expired
S0002498,C02498,Pro,2021-08-14,,100,USD,active
S0002499,C02499,Enterprise,2022-01-26,,200,USD,active
S0002500,C02500,Standard,2021-02-08,2023-01-29,50,USD,expired
DUP0000001,C01448,Pro,2022-03-01,,100,USD,active
DUP0000002,C01115,Enterprise,2021-07-10,,200,USD,active
DUP0000003,C01065,Enterprise,2023-04-24,,200,USD,active
DUP0000004,C02288,Standard,2022-09-13,2024-07-04,50,USD,expired
DUP0000005,C01538,Pro,2023-04-28,2025-01-17,100,USD,expired
DUP0000006,C00669,Enterprise,2023-08-13,,200,USD,active
DUP0000007,C01584,Standard,2023-09-15,,50,USD,active
DUP0000008,C02405,Enterprise,2021-04-03,,200,USD,active
DUP0000009,C00498,Enterprise,2021-02-26,,200,USD,active
DUP0000010,C02481,Enterprise,2024-03-30,,200,USD,active
DUP0000011,C00472,Pro,2021-08-10,2023-07-01,100,USD,expired
DUP0000012,C00247,Enterprise,2021-09-28,,200,USD,active
DUP0000013,C00924,Pro,2023-06-22,2025-01-12,100,USD,expired
DUP0000014,C01132,Enterprise,2024-02-03,,200,USD,active
DUP0000015,C00671,Enterprise,2021-05-08,2022-09-30,200,USD,expired
DUP0000016,C00917,Standard,2023-10-03,2024-08-28,50,USD,expired
DUP0000017,C01415,Enterprise,2023-01-29,,200,USD,active
DUP0000018,C01607,Enterprise,2022-01-05,,200,USD,active
DUP0000019,C00403,Enterprise,2022-08-01,,200,USD,active
DUP0000020,C01104,Standard,2021-03-01,,50,USD,active
DUP0000021,C02073,Pro,2021-10-04,,100,USD,active
DUP0000022,C00720,Standard,2023-02-16,,50,USD,active
DUP0000023,C02012,Enterprise,2021-08-16,,200,USD,active
DUP0000024,C02437,Enterprise,2021-03-24,2022-09-15,200,USD,expired
DUP0000025,C00197,Standard,2021-09-15,,50,USD,active
S0000718,C00718,Pro,2021-04-13,2022-09-05,-200,USD,expired
