event_id,client_id,event_ts,event_type
E00004440,C00584,2025-05-27,add_user
E00004441,C00585,2024-12-13,approve_request
E00004442,C00585,2024-12-14,approve_request
E00004443,C00585,2025-01-14,create_invoice
E00004444,C00585,2025-03-24,cancel_request
E00004445,C00585,2025-05-28,add_user
E00004446,C00585,2024-11-19,login
E00004447,C00585,2025-01-19,cancel_request
E00004448,C00585,2025-02-02,add_user
E00004449,C00586,2022-12-22,add_user
E00004450,C00586,2025-05-22,approve_request
E00004451,C00586,2023-06-15,login
E00004452,C00586,2024-08-20,login
E00004453,C00586,2023-12-07,approve_request
E00004454,C00586,2025-05-17,cancel_request
E00004455,C00586,2024-09-08,approve_request
E00004456,C00587,2023-01-24,create_invoice
E00004457,C00587,2025-04-07,cancel_request
E00004458,C00587,2023-05-28,add_user
E00004459,C00587,2022-08-28,create_invoice
E00004460,C00587,2023-10-09,cancel_request
E00004461,C00588,2023-03-13,login
E00004462,C00588,2024-03-15,create_invoice
E00004463,C00588,2025-04-11,cancel_request
E00004464,C00588,2024-12-25,add_user
E00004465,C00588,2023-01-13,add_user
E00004466,C00589,2024-03-06,create_invoice
E00004467,C00589,2022-09-08,cancel_request
E00004468,C00589,2023-08-07,create_invoice
E00004469,C00589,2024-04-04,add_user
E00004470,C00589,2023-12-14,cancel_request
E00004471,C00589,2021-12-21,login
E00004472,C00590,2024-07-10,cancel_request
E00004473,C00590,2022-07-11,create_invoice
E00004474,C00590,2021-07-28,create_invoice
E00004475,C00590,2022-08-27,login
E00004476,C00590,2021-11-02,login
E00004477,C00591,2024-03-28,cancel_request
E00004478,C00591,2021-11-16,create_invoice
E00004479,C00591,2025-02-03,add_user
E00004480,C00591,2024-05-02,create_invoice
E00004481,C00591,2023-07-17,login
E00004482,C00591,2021-08-18,cancel_request
E00004483,C00591,2023-02-08,approve_request
E00004484,C00591,2024-11-06,cancel_request
E00004485,C00592,2022-11-15,approve_request
E00004486,C00592,2024-05-29,add_user
E00004487,C00592,2024-03-30,approve_request
E00004488,C00592,2023-11-27,approve_request
E00004489,C00592,2023-03-12,add_user
E00004490,C00592,2023-08-22,cancel_request
E00004491,C00592,2023-11-28,add_user
E00004492,C00592,2022-06-06,login
E00004493,C00592,2022-12-03,login
E00004494,C00592,2024-06-27,approve_request
E00004495,C00593,2024-04-15,add_user
E00004496,C00593,2024-09-22,add_user
E00004497,C00593,2023-12-17,cancel_request
E00004498,C00593,2024-01-05,create_invoice
E00004499,C00593,2024-02-27,create_invoice
E00004500,C00593,2025-02-21,create_invoice
E00004501,C00593,2024-07-10,cancel_request
E00004502,C00593,2025-04-25,add_user
E00004503,C00594,2025-02-10,add_user
E00004504,C00594,2024-07-23,approve_request
E00004505,C00594,2025-03-02,create_invoice
E00004506,C00594,2024-11-30,approve_request
E00004507,C00594,2025-05-29,cancel_request
E00004508,C00594,2025-03-24,login
E00004509,C00594,2024-10-27,cancel_request
E00004510,C00595,2024-07-02,cancel_request
E00004511,C00595,2022-12-06,create_invoice
E00004512,C00595,2024-10-25,approve_request
E00004513,C00595,2021-12-18,create_invoice
E00004514,C00595,2021-09-05,login
E00004515,C00595,2022-05-14,cancel_request
E00004516,C00595,2023-03-12,add_user
E00004517,C00595,2023-08-05,login
E00004518,C00595,2022-06-04,approve_request
E00004519,C00596,2024-07-09,create_invoice
E00004520,C00596,2025-01-16,add_user
E00004521,C00596,2025-02-05,create_invoice
E00004522,C00596,2025-03-21,cancel_request
E00004523,C00596,2024-09-06,cancel_request
E00004524,C00597,2024-08-29,cancel_request
E00004525,C00597,2024-12-25,cancel_request
E00004526,C00597,2023-09-06,approve_request
E00004527,C00597,2024-01-19,approve_request
E00004528,C00597,2023-05-08,create_invoice
E00004529,C00598,2025-04-01,approve_request
E00004530,C00598,2024-09-30,login
E00004531,C00598,2024-09-15,approve_request
E00004532,C00598,2024-09-24,create_invoice
E00004533,C00598,2025-01-22,add_user
E00004534,C00598,2025-04-29,cancel_request
E00004535,C00598,2024-11-26,add_user
E00004536,C00599,2024-04-20,cancel_request
E00004537,C00599,2025-03-30,approve_request
E00004538,C00599,2025-02-14,login
E00004539,C00599,2024-09-29,add_user
E00004540,C00599,2025-03-21,login
E00004541,C00599,2025-04-26,create_invoice
E00004542,C00599,2024-07-29,add_user
E00004543,C00599,2025-03-06,create_invoice
E00004544,C00600,2024-06-08,approve_request
E00004545,C00600,2024-08-28,add_user
E00004546,C00600,2023-02-12,create_invoice
E00004547,C00600,2024-07-20,create_invoice
E00004548,C00600,2024-01-28,approve_request
E00004549,C00600,2024-09-19,login
E00004550,C00600,2024-11-27,login
E00004551,C00600,2023-09-13,add_user
E00004552,C00600,2023-08-21,approve_request
E00004553,C00600,2024-06-28,add_user
E00004554,C00601,2025-04-09,approve_request
E00004555,C00601,2025-05-29,cancel_request
E00004556,C00601,2025-01-24,approve_request
E00004557,C00601,2025-02-13,approve_request
E00004558,C00601,2025-05-08,cancel_request
E00004559,C00602,2023-05-26,create_invoice
E00004560,C00602,2024-01-04,create_invoice
E00004561,C00602,2024-04-17,login
E00004562,C00602,2025-04-25,approve_request
E00004563,C00602,2024-01-12,cancel_request
E00004564,C00602,2023-05-29,login
E00004565,C00602,2024-12-06,cancel_request
E00004566,C00603,2023-12-30,login
E00004567,C00603,2023-12-27,login
E00004568,C00603,2024-06-11,login
E00004569,C00603,2024-01-13,cancel_request
E00004570,C00603,2024-03-27,add_user
E00004571,C00603,2025-05-21,login
E00004572,C00603,2023-12-07,create_invoice
E00004573,C00603,2024-01-04,approve_request
E00004574,C00603,2024-07-28,add_user
E00004575,C00603,2025-04-29,add_user
E00004576,C00604,2024-08-15,add_user
E00004577,C00604,2023-04-09,cancel_request
E00004578,C00604,2024-06-06,cancel_request
E00004579,C00604,2025-02-20,create_invoice
E00004580,C00604,2024-08-31,login
E00004581,C00604,2025-04-16,add_user
E00004582,C00604,2023-08-16,login
E00004583,C00604,2024-08-02,login
E00004584,C00604,2024-08-20,login
E00004585,C00605,2025-04-03,login
E00004586,C00605,2025-05-09,add_user
E00004587,C00605,2023-01-25,cancel_request
E00004588,C00605,2024-08-22,add_user
E00004589,C00605,2022-06-12,cancel_request
E00004590,C00605,2023-06-08,approve_request
E00004591,C00605,2022-05-29,approve_request
E00004592,C00605,2024-10-01,approve_request
E00004593,C00605,2025-05-13,approve_request
E00004594,C00606,2023-10-06,login
E00004595,C00606,2023-03-14,create_invoice
E00004596,C00606,2024-10-15,create_invoice
E00004597,C00606,2025-03-30,approve_request
E00004598,C00606,2022-01-24,login
E00004599,C00606,2025-03-26,add_user
E00004600,C00606,2024-05-05,login
E00004601,C00606,2022-10-10,add_user
E00004602,C00606,2024-10-06,create_invoice
E00004603,C00607,2024-12-29,login
E00004604,C00607,2024-12-03,create_invoice
E00004605,C00607,2024-10-13,login
E00004606,C00607,2025-03-11,add_user
E00004607,C00607,2024-11-12,login
E00004608,C00608,2025-03-20,approve_request
E00004609,C00608,2025-02-07,login
E00004610,C00608,2024-11-22,add_user
E00004611,C00608,2025-02-25,create_invoice
E00004612,C00608,2025-03-15,approve_request
E00004613,C00608,2025-02-14,login
E00004614,C00608,2024-12-22,add_user
E00004615,C00608,2025-02-12,login
E00004616,C00609,2021-08-31,login
E00004617,C00609,2022-12-05,approve_request
E00004618,C00609,2024-11-02,approve_request
E00004619,C00609,2022-06-07,login
E00004620,C00609,2024-01-21,login
E00004621,C00609,2025-04-30,cancel_request
E00004622,C00609,2021-09-10,login
E00004623,C00609,2022-08-29,login
E00004624,C00610,2023-04-11,approve_request
E00004625,C00610,2024-04-22,login
E00004626,C00610,2023-03-31,create_invoice
E00004627,C00610,2023-01-31,login
E00004628,C00610,2022-10-17,cancel_request
E00004629,C00610,2021-08-11,add_user
E00004630,C00610,2025-02-19,approve_request
E00004631,C00610,2024-10-14,create_invoice
E00004632,C00610,2023-10-22,add_user
E00004633,C00610,2022-10-26,create_invoice
E00004634,C00611,2024-03-28,cancel_request
E00004635,C00611,2025-03-09,approve_request
E00004636,C00611,2024-10-29,create_invoice
E00004637,C00611,2023-06-26,create_invoice
E00004638,C00611,2024-09-06,approve_request
E00004639,C00611,2025-02-11,login
E00004640,C00612,2024-12-18,cancel_request
E00004641,C00612,2022-07-20,approve_request
E00004642,C00612,2024-03-22,add_user
E00004643,C00612,2022-04-06,login
E00004644,C00612,2024-10-22,add_user
E00004645,C00612,2024-01-26,approve_request
E00004646,C00613,2023-08-30,add_user
E00004647,C00613,2023-12-21,add_user
E00004648,C00613,2022-08-03,login
E00004649,C00613,2022-01-06,login
E00004650,C00613,2023-12-13,create_invoice
E00004651,C00614,2025-05-29,login
E00004652,C00614,2025-01-12,approve_request
E00004653,C00614,2025-03-08,cancel_request
E00004654,C00614,2025-02-24,create_invoice
E00004655,C00614,2024-11-28,login
E00004656,C00614,2024-12-21,cancel_request
E00004657,C00614,2025-03-16,create_invoice
E00004658,C00614,2025-03-31,approve_request
E00004659,C00614,2025-01-15,cancel_request
E00004660,C00614,2024-12-17,login
E00004661,C00615,2025-05-21,approve_request
E00004662,C00615,2025-05-06,create_invoice
E00004663,C00615,2024-05-02,cancel_request
E00004664,C00615,2025-01-20,approve_request
E00004665,C00615,2024-04-01,create_invoice
E00004666,C00616,2024-12-21,add_user
E00004667,C00616,2023-08-17,create_invoice
E00004668,C00616,2024-01-16,login
E00004669,C00616,2024-04-22,login
E00004670,C00616,2024-03-28,add_user
E00004671,C00616,2024-12-03,login
E00004672,C00616,2024-09-17,login
E00004673,C00616,2024-08-27,create_invoice
E00004674,C00617,2022-12-16,create_invoice
E00004675,C00617,2023-04-29,login
E00004676,C00617,2023-09-07,create_invoice
E00004677,C00617,2022-04-21,cancel_request
E00004678,C00617,2024-04-15,add_user
E00004679,C00617,2022-10-16,cancel_request
E00004680,C00617,2021-11-21,cancel_request
E00004681,C00617,2023-09-28,login
E00004682,C00617,2024-12-17,login
E00004683,C00617,2023-09-29,cancel_request
E00004684,C00618,2024-05-08,approve_request
E00004685,C00618,2024-04-27,approve_request
E00004686,C00618,2024-08-15,add_user
E00004687,C00618,2025-03-04,cancel_request
E00004688,C00618,2024-09-25,create_invoice
E00004689,C00618,2024-02-18,approve_request
E00004690,C00618,2024-08-17,login
E00004691,C00618,2025-05-13,cancel_request
E00004692,C00618,2025-05-06,create_invoice
E00004693,C00619,2023-07-06,create_invoice
E00004694,C00619,2023-01-07,create_invoice
E00004695,C00619,2023-06-18,login
E00004696,C00619,2023-12-30,approve_request
E00004697,C00619,2022-08-16,create_invoice
E00004698,C00619,2023-02-23,approve_request
E00004699,C00619,2024-08-11,add_user
E00004700,C00619,2024-10-04,login
E00004701,C00619,2024-04-03,approve_request
E00004702,C00619,2022-07-29,approve_request
E00004703,C00620,2022-07-31,create_invoice
E00004704,C00620,2022-10-18,login
E00004705,C00620,2024-05-14,approve_request
E00004706,C00620,2025-05-30,cancel_request
E00004707,C00620,2023-03-04,create_invoice
E00004708,C00620,2022-05-07,create_invoice
E00004709,C00620,2024-01-16,add_user
E00004710,C00621,2024-12-05,login
E00004711,C00621,2025-02-06,approve_request
E00004712,C00621,2024-12-12,approve_request
E00004713,C00621,2023-12-01,approve_request
E00004714,C00621,2024-06-20,create_invoice
E00004715,C00621,2024-09-05,login
E00004716,C00621,2024-12-18,approve_request
E00004717,C00621,2024-08-25,cancel_request
E00004718,C00621,2023-12-05,add_user
E00004719,C00621,2023-11-13,add_user
E00004720,C00622,2022-05-09,create_invoice
E00004721,C00622,2021-11-13,add_user
E00004722,C00622,2022-06-16,add_user
E00004723,C00622,2022-08-15,add_user
E00004724,C00622,2023-09-05,add_user
E00004725,C00622,2024-07-21,approve_request
E00004726,C00623,2023-08-23,login
E00004727,C00623,2024-04-08,login
E00004728,C00623,2023-10-02,create_invoice
E00004729,C00623,2024-07-25,cancel_request
E00004730,C00623,2024-10-22,login
E00004731,C00623,2025-04-12,cancel_request
E00004732,C00623,2023-08-18,login
E00004733,C00623,2024-10-27,login
E00004734,C00623,2024-12-13,create_invoice
E00004735,C00623,2024-06-01,add_user
E00004736,C00624,2024-12-10,login
E00004737,C00624,2025-01-31,add_user
E00004738,C00624,2024-10-20,add_user
E00004739,C00624,2025-04-11,add_user
E00004740,C00624,2025-01-16,cancel_request
E00004741,C00624,2024-12-01,login
E00004742,C00624,2025-03-06,approve_request
E00004743,C00625,2024-05-28,create_invoice
E00004744,C00625,2025-05-30,cancel_request
E00004745,C00625,2024-07-02,create_invoice
E00004746,C00625,2024-09-04,approve_request
E00004747,C00625,2024-06-10,add_user
E00004748,C00625,2024-04-19,approve_request
E00004749,C00625,2024-09-18,create_invoice
E00004750,C00625,2024-09-02,approve_request
E00004751,C00625,2025-03-07,login
E00004752,C00625,2024-07-14,approve_request
E00004753,C00626,2024-10-18,login
E00004754,C00626,2025-02-14,approve_request
E00004755,C00626,2025-03-25,login
E00004756,C00626,2025-04-08,login
E00004757,C00626,2024-04-11,approve_request
E00004758,C00626,2025-02-11,cancel_request
E00004759,C00626,2025-02-26,add_user
E00004760,C00626,2024-11-02,add_user
E00004761,C00626,2024-12-27,add_user
E00004762,C00626,2024-05-21,login
E00004763,C00627,2024-08-08,login
E00004764,C00627,2025-03-02,cancel_request
E00004765,C00627,2025-03-22,approve_request
E00004766,C00627,2025-03-24,approve_request
E00004767,C00627,2024-07-19,login
E00004768,C00627,2024-08-29,login
E00004769,C00627,2024-07-04,cancel_request
E00004770,C00627,2024-07-10,add_user
E00004771,C00628,2023-11-26,approve_request
E00004772,C00628,2022-11-20,approve_request
E00004773,C00628,2023-07-19,add_user
E00004774,C00628,2023-04-26,approve_request
E00004775,C00628,2025-05-20,login
E00004776,C00628,2023-03-10,approve_request
E00004777,C00628,2023-12-22,create_invoice
E00004778,C00628,2022-10-30,add_user
E00004779,C00628,2024-07-04,add_user
E00004780,C00629,2024-01-16,create_invoice
E00004781,C00629,2023-09-27,cancel_request
E00004782,C00629,2023-08-17,login
E00004783,C00629,2024-07-19,add_user
E00004784,C00629,2024-08-16,approve_request
E00004785,C00629,2024-12-14,login
E00004786,C00629,2024-05-04,approve_request
E00004787,C00629,2025-04-04,login
E00004788,C00630,2024-10-04,approve_request
E00004789,C00630,2024-09-29,approve_request
E00004790,C00630,2024-11-27,login
E00004791,C00630,2025-01-12,add_user
E00004792,C00630,2025-02-08,approve_request
E00004793,C00631,2024-01-01,create_invoice
E00004794,C00631,2025-04-05,login
E00004795,C00631,2025-01-10,cancel_request
E00004796,C00631,2023-12-22,login
E00004797,C00631,2024-09-06,login
E00004798,C00631,2024-02-20,add_user
E00004799,C00631,2024-08-01,add_user
E00004800,C00632,2024-05-30,cancel_request
E00004801,C00632,2024-03-06,cancel_request
E00004802,C00632,2024-05-17,cancel_request
E00004803,C00632,2025-05-21,cancel_request
E00004804,C00632,2024-07-25,cancel_request
E00004805,C00632,2024-01-31,login
E00004806,C00632,2024-04-15,login
E00004807,C00632,2023-07-11,create_invoice
E00004808,C00632,2023-11-26,create_invoice
E00004809,C00632,2023-07-04,approve_request
E00004810,C00633,2024-01-28,cancel_request
E00004811,C00633,2024-02-23,approve_request
E00004812,C00633,2024-12-31,add_user
E00004813,C00633,2025-02-12,login
E00004814,C00633,2024-07-10,create_invoice
E00004815,C00634,2024-02-05,login
E00004816,C00634,2024-04-20,login
E00004817,C00634,2024-10-28,login
E00004818,C00634,2024-04-14,add_user
E00004819,C00634,2025-03-15,create_invoice
E00004820,C00635,2022-06-16,add_user
E00004821,C00635,2024-04-22,approve_request
E00004822,C00635,2022-12-05,login
E00004823,C00635,2023-04-22,add_user
E00004824,C00635,2024-08-24,cancel_request
E00004825,C00636,2024-09-06,create_invoice
E00004826,C00636,2024-08-07,login
E00004827,C00636,2024-07-07,login
E00004828,C00636,2023-12-23,add_user
E00004829,C00636,2023-12-08,create_invoice
E00004830,C00636,2023-09-13,cancel_request
E00004831,C00637,2025-01-26,create_invoice
E00004832,C00637,2023-11-21,login
E00004833,C00637,2024-06-14,add_user
E00004834,C00637,2024-07-14,cancel_request
E00004835,C00637,2024-07-15,add_user
E00004836,C00637,2025-03-05,approve_request
E00004837,C00638,2024-07-15,add_user
E00004838,C00638,2023-10-15,add_user
E00004839,C00638,2024-01-01,login
E00004840,C00638,2023-08-19,add_user
E00004841,C00638,2024-08-09,cancel_request
E00004842,C00638,2022-12-10,create_invoice
E00004843,C00638,2023-01-18,approve_request
E00004844,C00639,2023-02-13,add_user
E00004845,C00639,2023-01-23,cancel_request
E00004846,C00639,2022-08-14,approve_request
E00004847,C00639,2023-06-16,cancel_request
E00004848,C00639,2023-06-21,add_user
E00004849,C00639,2024-11-19,add_user
E00004850,C00639,2022-12-10,create_invoice
E00004851,C00639,2022-10-22,login
E00004852,C00639,2024-04-23,cancel_request
E00004853,C00639,2024-01-29,login
E00004854,C00640,2025-03-28,approve_request
E00004855,C00640,2024-11-09,approve_request
E00004856,C00640,2025-04-28,cancel_request
E00004857,C00640,2024-10-15,login
E00004858,C00640,2024-08-20,create_invoice
E00004859,C00641,2023-04-09,approve_request
E00004860,C00641,2023-08-18,login
E00004861,C00641,2024-11-24,add_user
E00004862,C00641,2023-12-21,add_user
E00004863,C00641,2024-07-02,create_invoice
E00004864,C00642,2024-12-12,login
E00004865,C00642,2025-03-07,add_user
E00004866,C00642,2024-04-02,cancel_request
E00004867,C00642,2025-02-22,add_user
E00004868,C00642,2024-02-11,cancel_request
E00004869,C00642,2025-04-11,cancel_request
E00004870,C00642,2025-02-05,add_user
E00004871,C00642,2025-05-23,approve_request
E00004872,C00642,2025-05-02,cancel_request
E00004873,C00643,2023-10-12,login
E00004874,C00643,2024-03-08,add_user
E00004875,C00643,2025-05-25,approve_request
E00004876,C00643,2024-06-26,add_user
E00004877,C00643,2024-01-30,create_invoice
E00004878,C00643,2024-07-12,login
E00004879,C00643,2023-11-05,create_invoice
E00004880,C00643,2025-04-21,cancel_request
E00004881,C00643,2023-11-21,cancel_request
E00004882,C00643,2024-04-01,create_invoice
E00004883,C00644,2025-01-26,cancel_request
E00004884,C00644,2025-03-17,approve_request
